NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,30.7,8,3.2,5.05920263707457,0.684816667103388,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,17.3,23.2,3.3,4.90782602892372,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,25.9,10.1,3.5,9.81542484357051,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,35.7,20.8,3.7,17.3648658202848,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,20,20.2,2.6,5.87899645760577,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,38.9,30.7,3.6,20.1264029334459,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,28.8,19.2,4.2,12.2931663141554,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,50.2,25.3,4.7,33.145010762833,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,18.2,10.5,3.9,5.62820980569242,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,80.2,16.8,10.8,29.3953051921885,2.92107542039682,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,95.6,22.8,7.4,36.6557531209768,3.50403832939602,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,27,15.8,7.4,5.19294062618184,0.699705547497658,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,74.6,19.2,6,23.6785583357567,2.44408970349514,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,55.6,11,4,13.8278623370737,1.56872826115411,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,65.4,17,6.8,19.4616428567286,2.0792279677978,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,65.6,19.2,7,19.654195448246,2.09617173602542,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,33,8.6,20.2,11.2938168656661,1.32762417771528,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,58.2,23.4,22.6,23.7833626095446,2.45300398647764,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,94.2,23.8,4.6,34.0347909716635,3.29616479553584,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,89.2,20.5,15.9,37.9981324637169,3.60948594345213,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,38.4,19,7.7,8.74946023067894,1.0756912214176,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,52.2,14.2,4.6,12.6915582291782,1.46166776788183,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,153.6,37,9.6,83.2402790794437,6.88964542981548,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,31.1,24.1,6.6,6.11373342616732,0.800490917064446,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,53.9,4.5,17.2,18.9364184073207,2.03285970992192,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,49.2,9,2.3,10.6587602732596,1.26577287440837,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,183.6,35.1,9.7,112.546339992129,8.83457289670895,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,206.6,36,9.4,137.171155475917,10.399764991778,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,68.2,31.4,8.4,21.6252869999107,2.26799988191596,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,91.1,29.8,5.3,32.5755297360057,3.17921667627911,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,51.6,32.9,4.3,34.3316078216771,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,31.6,33.6,4.7,14.8020389790564,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,29.5,31.2,10.8,18.146167146286,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,44.5,32.1,9.4,31.9787410155138,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,50.6,38.2,3.3,31.9787410155138,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,26.8,27.2,4.5,11.0893270017217,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,44.4,28.2,4.8,26.7701431318666,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,29.9,23.5,3.9,12.8805549924743,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,33,18.3,4.1,15.444344993197,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,33,28.8,6.4,17.3648658202848,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,43.9,30.2,2.5,23.8816555916684,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,92.5,22.5,14.1,38.9699233147165,3.68541414781657,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,51.6,19.1,5,12.6120328366405,1.45411348654119,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,67.2,22.3,2.9,18.4644221342267,1.99099758576077,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,35,12.7,9.6,8.24861304473677,1.02466964898433,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68.2,28.6,20.4,28.0280642793285,2.80860783133765,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68.1,28.5,3.6,19.2221228188182,2.05811010364081,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,105.1,21.7,12.7,46.5636611346689,4.2679900343961,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,55.5,19.6,14.3,18.3238435690895,1.97849328610199,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,63.6,10.9,6.9,18.6525932099881,2.00770905576157,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68,15.4,8.4,21.524772867359,2.25930627621679,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,30.4,13.9,5.2,5.52014020985587,0.735852910619922,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,12.2,14.3,5.2,1.54143413739826,0.257085635120777,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,25,11,11,5.63115224006216,0.748030556169211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,42,20,5,9.05617060239457,1.10668167395564,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,96,29,11,39.2308848987036,3.70574673328002,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,124,33,8,57.0333599940603,5.04468519442307,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,44,16,12,12.3747740107414,1.43152579041325,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,75,22,14,28.2539520816211,2.82725437496571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,11,8,4,1.18320728804861,0.206723107410819,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,41,15,9,10.1118532952395,1.21198683215982,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,72,16,5,21.8269314595302,2.28541903524932,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,83,21,10,30.556445044038,3.01586860586385,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,17,11,10,3.37253480356897,0.490212447369392,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,32,17,15,9.05617060239457,1.10668167395564,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,56,27,13,17.9512746729209,1.94527174762368,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,114,31,44,78.572964918935,6.56958938178544,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,41,22,15,12.3747740107414,1.43152579041325,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,137,30,41,97.1660742566914,7.8266866806282,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,70,33,27,32.937713140278,3.20832712192672,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,87,23,1,27.6907254835439,2.78071199585522,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,92,32,8,34.7749258340794,3.3551424591843,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,104,23,6,41.2124067396772,3.85937358029176,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,110,34,35,67.4254715456258,5.79109327888836,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,42,13,4,8.71566779687037,1.07226522079026,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,61,15,5,16.5841610114762,1.82230474634416,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,62,19,9,18.8889836133773,2.02866099579371,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,31,22,4,13.7866415829785,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,25,13,3,8.9252344660194,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,45,23,6,28.7116888663086,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,18,11,5,6.08345577560913,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,41,21,6,24.48710141818,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,39,20,7,23.482125499563,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,44,22,7,28.7116888663086,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,43,13,5,25.5125676392082,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,92,23,7,34.1576614064909,3.30597119993433,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,64,23,9,19.8475794526588,2.11315934411052,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,57,27,6,15.2647983488893,1.7019321102378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,79,20,12,29.3953051921885,2.92107542039682,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,100,27,7,39.2308848987036,3.70574673328002,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,121,24,9,55.5025921102833,4.93280275067337,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,120,14,15,59.3637035834303,5.21400293065621,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,26,10,5,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,46,14,15,14.4119908730374,1.62315686403428,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,93,25,5,33.5452535882708,3.25703233543675,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
